DistanceType	StimClass	Comparison	reliabilityMeasure	nVoxels	ID	Distance
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top100	ss022	0.412781278127813
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top100	ss022	0.119051905190519
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top100	ss022	0.135217521752175
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top100	ss022	0.0544494449444946
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top100	ss022	0.122064206420642
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top100	ss022	0.211605160516052
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top100	ss022	0.130765076507651
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top100	ss022	0.124428442844285
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top100	ss022	0.220486048604861
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top100	ss023	0.0802400240024004
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top100	ss023	0.0548934893489351
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top100	ss023	0.0543054305430546
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top100	ss023	0.0945334533453347
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top100	ss023	0.0701830183018304
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top100	ss023	0.118019801980198
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top100	ss023	0.0866966696669667
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top100	ss023	0.0734833483348337
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top100	ss023	0.0500690069006904
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top100	ss023	0.0611581158115816
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top100	ss023	0.0756675667566757
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top100	ss023	0.0541854185418543
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top100	ss023	0.0375997599759975
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top100	ss023	0.0547014701470148
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top100	ss023	0.0752955295529555
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top100	ss023	0.0253945394539457
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top100	ss024	0.0780318031803182
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top100	ss024	0.0760396039603962
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top100	ss024	0.0865886588658867
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top100	ss024	0.0914491449144914
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top100	ss024	0.0980258025802583
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top100	ss024	0.123552355235524
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top100	ss024	0.093033303330333
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top100	ss024	0.131497149714972
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top100	ss024	0.0947494749474949
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top100	ss024	0.136117611761176
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top100	ss024	0.121404140414042
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top100	ss024	0.108202820282028
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top100	ss024	0.117767776777678
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top100	ss024	0.0872847284728473
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top100	ss024	0.104470447044704
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top100	ss024	0.077755775577558
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top100	ss025	0.140642064206421
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top100	ss025	0.166948694869487
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top100	ss025	0.174221422142214
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top100	ss025	0.193735373537354
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top100	ss025	0.200864086408641
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top100	ss025	0.361380138013802
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top100	ss025	0.262142214221422
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top100	ss025	0.172781278127813
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top100	ss025	0.277275727572757
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top100	ss025	0.140810081008101
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top100	ss025	0.244272427242724
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top100	ss025	0.19029102910291
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top100	ss025	0.2201500150015
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top100	ss025	0.150459045904591
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top100	ss025	0.176249624962496
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top100	ss025	0.247956795679568
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top100	ss026	0.0149774977497752
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top100	ss026	0.0225502550255028
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top100	ss026	0.028670867086709
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top100	ss026	0.017737773777378
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top100	ss026	0.0541014101410142
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top100	ss026	0.0513531353135315
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top100	ss026	0.0281668166816684
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top100	ss026	0.0435763576357638
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top100	ss026	0.0637743774377439
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top100	ss026	0.0159375937593762
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top100	ss026	0.040828082808281
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top100	ss026	0.0294029402940297
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top100	ss026	0.0439363936393642
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top100	ss026	0.17048904890489
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top100	ss026	0.0391839183918394
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top100	ss026	0.0235223522352237
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss001	0.0968819555278226
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss001	0.0832686210744855
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss001	0.0770506762027052
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss001	0.0486888987555958
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss001	0.112641858567435
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss001	0.101047892191569
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss001	0.12893801975208
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss001	0.0860411121644491
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss001	0.0561298885195549
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss001	0.0378341353365425
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss001	0.0483899535598151
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss001	0.0429680438721767
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss001	0.085393397573591
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss001	0.0765748022992095
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss001	0.0806345625382509
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss001	0.0506125544502183
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss002	0.113595526382106
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss002	0.261306997227989
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss002	0.0848254593018376
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss002	0.216151584606339
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss002	0.140985587942353
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss002	0.0599885279541127
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss002	0.185956103824416
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss002	0.12330759723039
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss002	0.0732754611018454
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss002	0.0842525290101167
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss002	0.202974955899824
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss002	0.124533330133321
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss002	0.139966543866176
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss002	0.0754143496573995
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss002	0.047800127200509
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss002	0.106577514310058
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss003	0.050406537626151
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss003	0.0273478213912866
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss003	0.0949880599522404
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss003	0.0913926535706144
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss003	0.0652316849267404
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss003	0.0674751179004727
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss003	0.0489857319429284
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss003	0.0711884127536517
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss003	0.0695709982839936
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss003	0.116280369121477
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss003	0.0738353353413417
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss003	0.0569323557294235
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss003	0.0799601598406399
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss003	0.147996591986368
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss003	0.118560570242281
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss003	0.0923884655538627
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss004	0.489448645794584
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss004	0.375615326461306
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss004	0.393128196512787
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss004	0.356439249757
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss004	0.321797223188893
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss004	0.370456265825064
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss004	0.334551450205801
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss004	0.26708161232645
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss004	0.433737030948124
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss004	0.544418081672327
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss004	0.33185508742035
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss004	0.601313093252373
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss004	0.479350269401078
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss004	0.447980415921664
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss004	0.280661442645771
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss004	0.337294853179413
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss005	0.277150804603219
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss005	0.272822531290126
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss005	0.118538682154729
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss005	0.188271153084613
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss005	0.104107904431619
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss005	0.424768483073933
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss005	0.0925178740714971
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss005	0.26284626738507
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss005	0.2932103248413
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss005	0.19788808755235
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss005	0.231370429481719
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss005	0.219729998919997
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss005	0.123658286633147
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss005	0.107445645782584
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss005	0.109381877527511
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss005	0.0831099324397313
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss006	0.0701790647162599
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss006	0.024785379141518
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss006	0.0238956475825912
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss006	0.0440791523166097
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss006	0.0744247776991116
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss006	0.0370783243132984
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss006	0.0941975927903723
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss006	0.104049344197377
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss006	0.049659462637851
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss006	0.0665770343081379
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss006	0.0304794499177997
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss006	0.0334737978951919
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss006	0.0682701930807728
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss006	0.0446929787719151
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss006	0.0354157896631591
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss006	0.0390597722390893
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss007	0.0287217788871166
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss007	0.0255200700802815
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss007	0.0337181188724766
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss007	0.0280796323185306
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss007	0.0470429721718899
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss007	0.0370840843363385
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss007	0.0490091560366248
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss007	0.0879535358141446
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss007	0.0641467845871386
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss007	0.112216000864004
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss007	0.0506243624974501
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss007	0.0676761427045707
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss007	0.0727532190128771
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss007	0.0560357121428501
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss007	0.052245616982469
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss007	0.0464227136908559
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss008	0.182028248112993
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss008	0.102622010488043
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss008	0.0847052668210678
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss008	0.105168228672916
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss008	0.0656235584942342
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss008	0.153652454609819
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss008	0.0345186660746643
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss008	0.0571409645638581
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss008	0.0915962703850824
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss008	0.295971103884416
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss008	0.0710487321949297
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss008	0.0650451561806252
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss008	0.0361308965235873
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss008	0.049061380245522
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss008	0.0342185688742764
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss008	0.0423606494425983
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss009	0.034707018828076
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss009	0.0691971727886915
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss009	0.0839097116388472
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss009	0.0426994347977396
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss009	0.125829527318109
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss009	0.0599140316561277
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss009	0.0604455857823439
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss009	0.0449530438121758
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss009	0.0723750735002945
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss009	0.287523070092281
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss009	0.0615717662870656
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss009	0.0694928539714164
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss009	0.0744227616910472
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss009	0.0545677702710818
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss009	0.051759183036733
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss009	0.0496297985191944
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss010	0.22506877227509
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss010	0.083182124728499
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss010	0.100034416137665
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss010	0.0815697022788098
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss010	0.0820470161880654
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss010	0.129398725594903
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss010	0.0803348493393978
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss010	0.0870375961503851
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss010	0.0803430093720376
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss010	0.20195571982288
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss010	0.0600414241656981
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss010	0.0569724838899366
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss010	0.0392349729398922
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss010	0.0942981051924215
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss010	0.0594150216600871
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss010	0.113909063636255
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss011	0.0769809799239207
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss011	0.0687140028560116
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss011	0.078730490921964
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss011	0.0664057696230789
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss011	0.158854811419246
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss011	0.0936157344629381
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss011	0.155268429073717
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss011	0.11025778503114
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss011	0.12038793755175
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss011	0.106314569258277
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss011	0.141549206196825
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss011	0.164858771435086
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss011	0.0984380257521039
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss011	0.0556628466513873
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss011	0.0676550226200912
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss011	0.0989109236436954
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss012	0.25290446761787
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss012	0.220070416281666
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss012	0.160542594170378
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss012	0.253474901899608
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss012	0.428726962907852
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss012	0.48857792231169
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss012	0.249313765255062
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss012	0.294064440257762
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss012	0.392856035424142
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss012	0.304395617582471
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss012	0.280717602870412
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss012	0.258376393505574
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss012	0.329899655598623
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss012	0.22781908727635
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss012	0.273950631802528
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss012	0.410411721646887
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss013	0.184164832659331
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss013	0.150108600434402
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss013	0.0573686774747106
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss013	0.19348310993244
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss013	0.20169853479414
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss013	0.354102024408098
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss013	0.33497077988312
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss013	0.201354181416726
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss013	0.215539390157562
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss013	0.125007284029137
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss013	0.108771603086413
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss013	0.10155362221449
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss013	0.0713989415957661
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss013	0.0992875331501331
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss013	0.110500090000361
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss013	0.0897666950667806
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top500	ss014	0.106699338797356
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top500	ss014	0.277447157788631
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top500	ss014	0.124121584486338
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top500	ss014	0.076254065016261
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top500	ss014	0.119570014280058
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top500	ss014	0.12822838491354
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top500	ss014	0.196545234180937
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top500	ss014	0.192237504950021
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top500	ss014	0.202856875427502
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top500	ss014	0.143528062112249
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top500	ss014	0.314814731258926
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top500	ss014	0.226232488929956
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top500	ss014	0.190886203544815
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top500	ss014	0.129758151032605
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top500	ss014	0.174821019284079
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top500	ss014	0.128037056148226
